company_id,legal_name,trade_name,rfc,rfc_type,website,domain,industry,industry_code,employee_count_min,employee_count_max,employee_count_source,phone,email,street,number,colony,municipality,state,postal_code,country,latitude,longitude,source_count,sources,data_quality_score,last_verified_at,created_at
mx_675c3fa0-d894-4ead-3fff-53e915a2fcdf,DESARROLLOS DINAMICA S.A. DE C.V.,DESARROLLOS DINAMICA,DED96010583S,MORAL,https://www.desarrollosdinamic.com.mx,desarrollosdinamic.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,0,5,0 a 5 personas,+526535777959,contacto@desarrollosdinamic.com.mx,Calzada González Gallo,834,Industrial Vallejo,Matehuala,San Luis Potosí,24315,Mexico,20.829879,-97.149624,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.032744+00:00
mx_160a9260-9546-06cb-80bf-5025255933b7,EMPAQUES MEXICANA S.C.,EMPAQUES MEXICANA,EMM010216I2B,MORAL,https://www.empaquesmexicana.mx,empaquesmexicana.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,31,50,31 a 50 personas,+527768009724,contacto@empaquesmexicana.mx,Paseo Juárez,3416,Industrial Vallejo,Cuauhtémoc,Chihuahua,08163,Mexico,16.696681,-97.714616,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.032744+00:00
mx_e7fa2654-36d3-e014-dd79-fd9d1f5962e3,INNOVACION AVANZADA S.A.S.,INNOVACION AVANZADA,INA990819YRX,MORAL,https://www.innovacionavanzada.mx,innovacionavanzada.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,51,100,51 a 100 personas,+524755523923,contacto@innovacionavanzada.mx,Calzada Félix U. Gómez,2593 Int Piso 15,Industrial Vallejo,Naucalpan,México,15426,Mexico,18.55224,-103.984352,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.032744+00:00
mx_a7c9fd0a-d11c-e913-f8a7-9494e56867cb,LOGISTICA ESTRATEGICA S.A.P.I. DE C.V.,LOGISTICA ESTRATEGICA,LOE10041834R,MORAL,https://www.logisticaestrategi.com.mx,logisticaestrategi.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,251,,251 y más personas,+523323615072,contacto@logisticaestrategi.com.mx,Av. González Gallo,1942 Int Piso 3,Santa María la Ribera,Tlajomulco de Zúñiga,Jalisco,14939,Mexico,17.208648,-103.447697,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.032744+00:00
mx_0f5014d7-2004-a7b5-fdd9-cdbd3e541a14,ENERGIA GLOBAL S.A. DE C.V.,ENERGIA GLOBAL,ENG040511I39,MORAL,https://www.energiaglobal.com.mx,energiaglobal.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,251 y más personas,+529945414836,contacto@energiaglobal.com.mx,Calzada Industria Militar,4353,Santa María la Ribera,Mazatlán,Sinaloa,25762,Mexico,20.306885,-101.237474,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_94ae3a7c-4221-11c3-0d91-3c4dec43840d,AUTOMOTRIZ GLOBAL 52 S.A.P.I. DE C.V.,AUTOMOTRIZ GLOBAL 52,AUG081110NIG,MORAL,https://www.automotrizglobal91.com.mx,automotrizglobal91.com.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,101,250,101 a 250 personas,+527276070388,contacto@automotrizglobal91.com.mx,Calle González Gallo,2929,Industrial Vallejo,San Luis Potosí,San Luis Potosí,24385,Mexico,24.365199,-97.871856,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_9a862cfd-deec-4a61-591b-d9c4d2323b14,COMERCIALIZADORA DE LAS AMERICAS 29 S. DE R.L. DE C.V.,COMERCIALIZADORA DE LAS AMERICAS 29,COD0808012MC,MORAL,https://www.comercializadorade.mx,comercializadorade.mx,Fabricación de equipo de transporte y autopartes,3363,101,250,101 a 250 personas,+523371399828,contacto@comercializadorade.mx,Calle 5 de Mayo,3545,Jardines del Bosque,Guadalajara,Jalisco,14593,Mexico,23.335289,-101.94157,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_7b1a6eac-d291-47aa-e3f7-309eb41a644e,FARMACEUTICA LATINOAMERICANA S.A. DE C.V.,FARMACEUTICA LATINOAMERICANA,FAL170412ML2,MORAL,https://www.farmaceuticalatino.com,farmaceuticalatino.com,Fabricación de productos farmacéuticos y medicamentos,3254,6,10,6 a 10 personas,+526070164763,contacto@farmaceuticalatino.com,Av. Insurgentes Sur,951,Santa Fe,Matamoros,Tamaulipas,28285,Mexico,19.09561,-103.752752,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_1d602ecc-e9f1-0637-a04e-e73abb911e7c,AUTOMOTRIZ EMPRESARIAL S.A.P.I. DE C.V.,AUTOMOTRIZ EMPRESARIAL,AUE120127XOF,MORAL,https://www.automotrizempresar.com.mx,automotrizempresar.com.mx,Desarrollo de software y servicios de tecnología de información,5415,101,250,101 a 250 personas,+527324561078,contacto@automotrizempresar.com.mx,Paseo Insurgentes Sur,170 Int Piso 7,Zona Industrial,Soledad de Graciano Sánchez,San Luis Potosí,24593,Mexico,25.149706,-96.465941,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_bba1b23e-a778-21ed-9ba6-359da69a949c,TECNOLOGIA DEL PACIFICO S.A.S.,TECNOLOGIA DEL PACIFICO,TED951002CDA,MORAL,https://www.tecnologiadelpacif.com.mx,tecnologiadelpacif.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,0,5,0 a 5 personas,+527734175104,contacto@tecnologiadelpacif.com.mx,Calzada González Gallo,3978,Parque Industrial FINSA,San Pedro Cholula,Puebla,21500,Mexico,19.364114,-96.925718,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_1b724b93-f132-1a85-e0aa-e0025ec3dd2d,PROVEEDORA DINAMICA 82 S.A.B. DE C.V.,PROVEEDORA DINAMICA 82,PRD060224R55,MORAL,https://www.proveedoradinamica.com.mx,proveedoradinamica.com.mx,Servicios de consultoría en administración y gestión empresarial,5416,51,100,51 a 100 personas,+527831011991,contacto@proveedoradinamica.com.mx,Calzada Revolución,1345 Int Piso 10,San Rafael,Progreso,Yucatán,31722,Mexico,19.163741,-98.305674,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_a25272ba-b7d2-8bfc-efee-a74bfd5d2c43,DESARROLLOS DE OCCIDENTE S.A.B. DE C.V.,DESARROLLOS DE OCCIDENTE,DED150506TS1,MORAL,https://www.desarrollosdeoccid.mx,desarrollosdeoccid.mx,Fabricación de productos farmacéuticos y medicamentos,3254,6,10,6 a 10 personas,+528183567970,contacto@desarrollosdeoccid.mx,Circuito Revolución,1556 Int Piso 12,Santa María la Ribera,Jesús María,Aguascalientes,01235,Mexico,22.683897,-98.172123,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_62136b10-5d1b-f581-8df3-f7c335e06353,INNOVACION NACIONAL S. DE R.L. DE C.V.,INNOVACION NACIONAL,INN040305WXR,MORAL,https://www.innovacionnacional.mx,innovacionnacional.mx,Fabricación de equipo de transporte y autopartes,3363,11,30,11 a 30 personas,+526197818251,contacto@innovacionnacional.mx,Paseo 5 de Mayo,1687 Int Piso 1,Santa Fe,Tampico,Tamaulipas,28821,Mexico,24.904394,-103.261468,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_66d18e4b-f261-41ce-957c-259162e2da21,MANUFACTURA DE LAS AMERICAS S.A.P.I. DE C.V.,MANUFACTURA DE LAS AMERICAS,MAD020314QTJ,MORAL,https://www.manufacturadelasam.com,manufacturadelasam.com,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+525161874924,contacto@manufacturadelasam.com,Calle Constitución,737,Parque Industrial,Progreso,Yucatán,31592,Mexico,22.733079,-98.858949,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_b0644e43-4890-45ff-a241-d3dd6de9625b,TRANSPORTES AVANZADA S.A.S.,TRANSPORTES AVANZADA,TRA0603021F6,MORAL,https://www.transportesavanzad.mx,transportesavanzad.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,0,5,0 a 5 personas,+527444083779,contacto@transportesavanzad.mx,Carretera Benito Juárez,1296 Int Piso 3,Parque Industrial Benito Juárez,Tampico,Tamaulipas,28241,Mexico,17.537485,-97.782663,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_8b96d5db-e2ac-6ca2-3a50-0496df6c09c5,CONSULTORES DE LAS AMERICAS S.A.S.,CONSULTORES DE LAS AMERICAS,COD170305SY5,MORAL,https://www.consultoresdelasam.mx,consultoresdelasam.mx,Fabricación de productos de plástico y polímeros para empaque,3261,251,,251 y más personas,+526665022298,contacto@consultoresdelasam.mx,Calle Benito Juárez,2946,Centro,Matehuala,San Luis Potosí,24615,Mexico,23.771164,-102.329377,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_53f6623e-bc79-12eb-3127-09cba21580a0,PLASTICOS DEL BAJIO S.A. DE C.V.,PLASTICOS DEL BAJIO,PLD020906AQL,MORAL,https://www.plasticosdelbajio.com.mx,plasticosdelbajio.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,11,30,11 a 30 personas,+526564667081,contacto@plasticosdelbajio.com.mx,Calzada Lázaro Cárdenas,3418,San Rafael,Ciudad Obregón,Sonora,26435,Mexico,19.293868,-95.243674,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_ebef165a-2bea-b733-8c73-5eca8bf9f9dc,QUIMICA LATINOAMERICANA S.A.P.I. DE C.V.,QUIMICA LATINOAMERICANA,QUL2108041ZR,MORAL,https://www.quimicalatinoameri.com.mx,quimicalatinoameri.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,51,100,51 a 100 personas,+528538095825,contacto@quimicalatinoameri.com.mx,Carretera Morones Prieto,521,San Rafael,Progreso,Yucatán,31782,Mexico,19.4069,-101.555902,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_2aaae444-1f23-ec23-2dae-0d73ac792d17,COMERCIALIZADORA DE LAS AMERICAS S.A. DE C.V.,COMERCIALIZADORA DE LAS AMERICAS,COD19102660R,MORAL,https://www.comercializadorade.mx,comercializadorade.mx,Fabricación de equipo de transporte y autopartes,3363,251,,251 y más personas,+524368277151,contacto@comercializadorade.mx,Av. Insurgentes Sur,689,Roma Norte,Puebla,Puebla,21584,Mexico,17.400114,-98.257852,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_47d30343-d2b7-8c1d-e4ee-5abc943a3f95,COMERCIALIZADORA AVANZADA S.C.,COMERCIALIZADORA AVANZADA,COA100122TKV,MORAL,https://www.comercializadoraav.com,comercializadoraav.com,Comercio al por mayor de artículos de ferretería y herramientas,4662,101,250,101 a 250 personas,+527048966380,contacto@comercializadoraav.com,Calle Reforma,3395,Santa María la Ribera,Querétaro,Querétaro,22917,Mexico,16.504576,-97.791411,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_a8c1c52e-2a3b-467e-6a51-d8a88ec100d2,PLASTICOS ESTRATEGICA S. DE R.L. DE C.V.,PLASTICOS ESTRATEGICA,PLE010214EE6,MORAL,https://www.plasticosestrategi.com,plasticosestrategi.com,Desarrollo de software y servicios de tecnología de información,5415,11,30,11 a 30 personas,+529695900934,contacto@plasticosestrategi.com,Circuito Manuel Ávila Camacho,1498 Int Piso 10,Zona Industrial,El Marqués,Querétaro,22606,Mexico,17.806025,-95.452896,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_d7e80e23-393a-0838-39bc-5021ce9ec220,TECNOLOGIA DE LAS AMERICAS S.A. DE C.V.,TECNOLOGIA DE LAS AMERICAS,TED950713PEQ,MORAL,https://www.tecnologiadelasame.com.mx,tecnologiadelasame.com.mx,Fabricación de equipo de transporte y autopartes,3363,51,100,51 a 100 personas,+529576704538,contacto@tecnologiadelasame.com.mx,Boulevard Revolución,4006,Del Valle,El Marqués,Querétaro,22540,Mexico,18.887354,-100.119253,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_03e8e49e-6b7c-6289-436d-498d0f8ef90e,PLASTICOS DEL CENTRO S.C.,PLASTICOS DEL CENTRO,PLD171010AEU,MORAL,https://www.plasticosdelcentro.mx,plasticosdelcentro.mx,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+526995077050,contacto@plasticosdelcentro.mx,Carretera Morones Prieto,4005,Parque Industrial Benito Juárez,León,Guanajuato,11520,Mexico,22.381079,-97.898133,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_09cc718e-7eb1-92cd-a603-faa7fcaa8001,PLASTICOS DEL NORTE 45 S.A.P.I. DE C.V.,PLASTICOS DEL NORTE 45,PLD190806H52,MORAL,https://www.plasticosdelnorte.mx,plasticosdelnorte.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,251,,251 y más personas,+526659561400,contacto@plasticosdelnorte.mx,Boulevard Cuauhtémoc,3836,Parque Industrial FINSA,Salamanca,Guanajuato,11589,Mexico,18.906149,-104.888082,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_7d1106c7-8bd1-6cb9-10f5-21f5dbdc971e,FARMACEUTICA INTERNACIONAL 7 S.A.B. DE C.V.,FARMACEUTICA INTERNACIONAL 7,FAI220921FW6,MORAL,https://www.farmaceuticaintern.com.mx,farmaceuticaintern.com.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,251,,251 y más personas,+529668366931,contacto@farmaceuticaintern.com.mx,Calzada Constitución,2648,Parque Industrial FINSA,Salamanca,Guanajuato,11174,Mexico,22.452049,-102.222986,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_9804f3a8-7198-e12b-b1d5-2c21ee8f7417,INNOVACION MEXICANA S. DE R.L. DE C.V.,INNOVACION MEXICANA,INM020912R5H,MORAL,https://www.innovacionmexicana.com,innovacionmexicana.com,Transporte de carga general y logística multimodal,4841,11,30,11 a 30 personas,+523330615118,contacto@innovacionmexicana.com,Carretera Revolución,3269,Roma Norte,Guadalajara,Jalisco,14282,Mexico,21.113148,-95.829166,1,DENUE;DENUE,100,2026-09-06T14:49:28.011512+00:00,2026-09-06T14:49:24.033747+00:00
mx_d09f2c0f-1e7b-8366-02f2-91a0e14ece17,PROVEEDORA DE LAS AMERICAS S.A. DE C.V.,PROVEEDORA DE LAS AMERICAS,PRD980626VMS,MORAL,https://www.proveedoradelasame.mx,proveedoradelasame.mx,Servicios de consultoría en administración y gestión empresarial,5416,6,10,6 a 10 personas,+529677662413,contacto@proveedoradelasame.mx,Boulevard Juárez,2085,Industrial Vallejo,Cuauhtémoc,Chihuahua,08938,Mexico,23.391788,-100.277712,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_7dbc9641-e171-6f52-ad1a-bc6459cd2c9e,PROVEEDORA DE OCCIDENTE S.C.,PROVEEDORA DE OCCIDENTE,PRD9701028ZV,MORAL,https://www.proveedoradeoccide.com,proveedoradeoccide.com,Servicios de consultoría en administración y gestión empresarial,5416,101,250,101 a 250 personas,+524330556955,contacto@proveedoradeoccide.com,Calle 5 de Mayo,2261,Parque Industrial FINSA,Chihuahua,Chihuahua,08873,Mexico,24.50587,-102.823391,1,DENUE,97,2026-09-06T14:49:23.988669+00:00,2026-09-06T14:49:24.037755+00:00
mx_eec99319-9448-5ef4-0a21-e396e1ba9bc5,PLASTICOS INTERNACIONAL S.A. DE C.V.,PLASTICOS INTERNACIONAL,PLI0210281ET,MORAL,https://www.plasticosinternaci.com,plasticosinternaci.com,Fabricación de productos de plástico y polímeros para empaque,3261,51,100,51 a 100 personas,+524153822887,contacto@plasticosinternaci.com,Calzada González Gallo,254 Int Piso 7,Industrial Vallejo,Temixco,Morelos,17105,Mexico,21.075138,-95.639875,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_19ab74cb-1017-9358-e1de-215a1c164ad3,PLASTICOS INTERNACIONAL S.A. DE C.V.,PLASTICOS INTERNACIONAL,PLI220214JPY,MORAL,https://www.plasticosinternaci.mx,plasticosinternaci.mx,Transporte de carga general y logística multimodal,4841,6,10,6 a 10 personas,+525222398408,contacto@plasticosinternaci.mx,Calle Constitución,659 Int Piso 3,Parque Industrial,Cuautla,Morelos,17852,Mexico,20.86605,-102.39124,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_cb546f60-682c-23f9-8eca-215974e230aa,AUTOMOTRIZ NACIONAL S.A.B. DE C.V.,AUTOMOTRIZ NACIONAL,AUN080223K8Y,MORAL,https://www.automotriznacional.com.mx,automotriznacional.com.mx,Fabricación de equipo de transporte y autopartes,3363,251,,251 y más personas,+524322499247,contacto@automotriznacional.com.mx,Calzada Benito Juárez,2035 Int Piso 5,Roma Norte,Corregidora,Querétaro,22383,Mexico,15.564298,-99.261394,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_6025cabe-b315-3b25-2cfe-f7881e4305ac,AUTOMOTRIZ NACIONAL S.C.,AUTOMOTRIZ NACIONAL,AUN070412IOH,MORAL,https://www.automotriznacional.mx,automotriznacional.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,51,100,51 a 100 personas,+525315965903,contacto@automotriznacional.mx,Carretera Hidalgo,1543,Centro,San Juan del Río,Querétaro,22884,Mexico,24.163614,-96.095727,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_b9ea6ba5-2a8b-4353-2bf8-4ee67e775e0d,QUIMICA ESTRATEGICA S.A. DE C.V.,QUIMICA ESTRATEGICA,QUE181009ZCK,MORAL,https://www.quimicaestrategica.com.mx,quimicaestrategica.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,51,100,51 a 100 personas,+528764308562,contacto@quimicaestrategica.com.mx,Calle Adolfo López Mateos,2092,Parque Industrial CIVAC,Nuevo Laredo,Tamaulipas,28707,Mexico,18.866169,-100.62603,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_5ac37fdf-0de1-99cd-03eb-c0b6eb584c28,INDUSTRIAS LATINOAMERICANA S.A.P.I. DE C.V.,INDUSTRIAS LATINOAMERICANA,INL191126QQE,MORAL,https://www.industriaslatinoam.mx,industriaslatinoam.mx,Desarrollo de software y servicios de tecnología de información,5415,6,10,6 a 10 personas,+526059115900,contacto@industriaslatinoam.mx,Carretera Hidalgo,194,San Rafael,Querétaro,Querétaro,22149,Mexico,23.864174,-98.892625,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_14b4f10e-a5d4-75af-d1d1-d238b03d9b80,TECNOLOGIA INDUSTRIAL S.A.P.I. DE C.V.,TECNOLOGIA INDUSTRIAL,TEI12061473E,MORAL,https://www.tecnologiaindustri.com.mx,tecnologiaindustri.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,31 a 50 personas,+525653025678,contacto@tecnologiaindustri.com.mx,Calzada Paseo Cuauhnáhuac,822,Zona Industrial,Temixco,Morelos,17682,Mexico,23.194378,-98.887132,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_29aae978-9aa7-2ea3-a71e-3d67bcc664d5,PROVEEDORA INTEGRAL S. DE R.L. DE C.V.,PROVEEDORA INTEGRAL,PRI1606200TA,MORAL,https://www.proveedoraintegral.mx,proveedoraintegral.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,0,5,0 a 5 personas,+528665473469,contacto@proveedoraintegral.mx,Calle Constitución,2593,San Rafael,San Luis Potosí,San Luis Potosí,24643,Mexico,16.939861,-103.122739,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_fd7ee0f3-e6a9-87f6-c3c9-29e40dfc2671,ENERGIA DEL CENTRO S.A.B. DE C.V.,ENERGIA DEL CENTRO,END1607171WI,MORAL,https://www.energiadelcentro.com.mx,energiadelcentro.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,11,30,11 a 30 personas,+529815246248,contacto@energiadelcentro.com.mx,Carretera Adolfo López Mateos,4023,Parque Industrial,Delicias,Chihuahua,08285,Mexico,23.066074,-95.203763,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_82a78194-bd66-732c-723b-0b39ac62d338,ENERGIA DEL NORTE S.A.S.,ENERGIA DEL NORTE,END040702CR1,MORAL,https://www.energiadelnorte.com,energiadelnorte.com,Desarrollo de software y servicios de tecnología de información,5415,51,100,51 a 100 personas,+529315078976,contacto@energiadelnorte.com,Calzada Industria Militar,4285 Int Piso 1,Polanco,Ciudad Juárez,Chihuahua,08131,Mexico,22.559963,-101.837595,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.035751+00:00
mx_c1dd1bf6-442a-948b-a361-61c8f86de442,METALURGICA MEXICANA S.A.P.I. DE C.V.,METALURGICA MEXICANA,MEM1901153NS,MORAL,https://www.metalurgicamexican.com.mx,metalurgicamexican.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,51,100,51 a 100 personas,+525550496206,contacto@metalurgicamexican.com.mx,Carretera Patriotismo,3496,Parque Industrial,Guaymas,Sonora,26761,Mexico,15.82408,-95.662459,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_389c79eb-868e-c19e-3d40-08fea88f5d24,METALURGICA ESTRATEGICA S. DE R.L. DE C.V.,METALURGICA ESTRATEGICA,MEE951219SI0,MORAL,https://www.metalurgicaestrate.com.mx,metalurgicaestrate.com.mx,Fabricación de equipo de transporte y autopartes,3363,31,50,31 a 50 personas,+529228963390,contacto@metalurgicaestrate.com.mx,Paseo Paseo Cuauhnáhuac,399 Int Piso 10,Jardines del Bosque,El Marqués,Querétaro,22768,Mexico,19.687333,-104.596686,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_aaeaaedd-c763-541e-d645-5e6fb72b1d87,ENERGIA MEXICANA S.C.,ENERGIA MEXICANA,ENM980420OAV,MORAL,https://www.energiamexicana.com.mx,energiamexicana.com.mx,Servicios de consultoría en administración y gestión empresarial,5416,0,5,0 a 5 personas,+527223357207,contacto@energiamexicana.com.mx,Circuito Revolución,572,Jardines del Bosque,San Juan del Río,Querétaro,22953,Mexico,17.573736,-96.591481,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.033747+00:00
mx_d898b6c6-a20a-0f68-c3b0-b319785e13c0,ALIMENTOS Y BEBIDAS DE OCCIDENTE S.A.B. DE C.V.,ALIMENTOS Y BEBIDAS DE OCCIDENTE,ALD0406215Q9,MORAL,https://www.alimentosybebidasd.com.mx,alimentosybebidasd.com.mx,Fabricación de equipo de transporte y autopartes,3363,11,30,11 a 30 personas,+528572793752,contacto@alimentosybebidasd.com.mx,Calzada Insurgentes Sur,3243,San Rafael,Puebla,Puebla,21339,Mexico,22.343695,-97.561529,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.035751+00:00
mx_57928f0b-4e2a-fb41-6b9f-3a375727a9e7,ALIMENTOS Y BEBIDAS CENTRAL S. DE R.L. DE C.V.,ALIMENTOS Y BEBIDAS CENTRAL,ALC2202264L0,MORAL,https://www.alimentosybebidasc.com.mx,alimentosybebidasc.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,101,250,101 a 250 personas,+528238350135,contacto@alimentosybebidasc.com.mx,Circuito Insurgentes Sur,965 Int Piso 11,Parque Industrial,San Andrés Cholula,Puebla,21157,Mexico,19.257396,-99.063197,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.066222+00:00
mx_8e7eb7a6-3dcc-b8b6-7907-570fc199772c,ALIMENTOS Y BEBIDAS DE PUEBLA SA DE CV,BEBIDAS DE PUEBLA,ALM050810JK3,MORAL,https://alimentosdelcentro.com.mx,alimentosdelcentro.com.mx,Manufactura de Alimentos,311900,40,40,40,+522222123456,ventas@alimentosdelcentro.com.mx,Av Juarez,1402,La Paz,Puebla,Puebla,72160,Mexico,,,1,SIEM,93,2026-09-06T14:49:24.075460+00:00,2026-09-06T14:49:24.075460+00:00
mx_d98702e4-eab0-a8c3-8d1a-f972ef58e856,CORPORATIVO DINAMICA 94 S.A. DE C.V.,CORPORATIVO DINAMICA 94,COD9601226NC,MORAL,https://www.corporativodinamic.com,corporativodinamic.com,Fabricación de productos farmacéuticos y medicamentos,3254,251,,251 y más personas,+523340394860,contacto@corporativodinamic.com,Paseo Manuel Ávila Camacho,2459,Zona Industrial,Tlajomulco de Zúñiga,Jalisco,14974,Mexico,15.804959,-95.797032,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.035751+00:00
mx_0c3c238d-da4a-f4c6-90c3-5e130185d554,TRANSFORMADORA GLOBAL S.A. DE C.V.,TRANSFORMADORA GLOBAL,TRG9805161F5,MORAL,https://www.transformadoraglob.com,transformadoraglob.com,Servicios de consultoría en administración y gestión empresarial,5416,51,100,51 a 100 personas,+528378444593,contacto@transformadoraglob.com,Calzada Benito Juárez,3521 Int Piso 7,Industrial Vallejo,Soledad de Graciano Sánchez,San Luis Potosí,24105,Mexico,24.520954,-102.29082,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.035751+00:00
mx_7bb4530a-23dd-a8fb-20af-a350d8bf9e67,TRANSFORMADORA ESPECIALIZADA S.A.P.I. DE C.V.,TRANSFORMADORA ESPECIALIZADA,TRE1709201RX,MORAL,https://www.transformadoraespe.com,transformadoraespe.com,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,251 y más personas,+529791874966,contacto@transformadoraespe.com,Circuito Juárez,2353,Parque Industrial CIVAC,Progreso,Yucatán,31627,Mexico,18.258098,-98.95846,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.035751+00:00
mx_e75809b3-0c80-b6b8-a42f-b2787416c0cc,LOGISTICA EMPRESARIAL 26 S. DE R.L. DE C.V.,LOGISTICA EMPRESARIAL 26,LOE220506YY4,MORAL,https://www.logisticaempresari.com,logisticaempresari.com,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,11 a 30 personas,+524577018410,contacto@logisticaempresari.com,Carretera Manuel Ávila Camacho,3936,Santa María la Ribera,Tehuacán,Puebla,21443,Mexico,20.55689,-96.023933,1,DENUE,97,2026-09-06T14:49:23.986023+00:00,2026-09-06T14:49:24.035751+00:00
